1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,12,11,,3337,,2017-09-01 12:37:57 PM,40.6736355134,,-74.0119555593,,Dwight St & Van Dyke St,,Dwight St & Van Dyke St,1,In Service,False,23
,1,29,,3338,,2017-09-01 12:38:38 PM,40.7862586,,-73.94552579,,2 Ave & E 99 St,,2 Ave & E 99 St,1,In Service,False,31
,3,20,,3339,,2017-09-01 12:36:11 PM,40.6765304,,-73.97846879,,Berkeley Pl & 6 Ave,,Berkeley Pl & 6 Ave,1,In Service,False,23
,8,13,,3340,,2017-09-01 12:38:11 PM,40.6753274,,-74.0100698,,Wolcott St & Dwight St,,Wolcott St & Dwight St,1,In Service,False,21
,0,14,,3341,,2017-09-01 12:39:17 PM,40.795346,,-73.96186,,Central Park West & W 102 St,,Central Park West & W 102 St,1,In Service,False,41
,4,19,,3342,,2017-09-01 12:36:41 PM,40.6777748,,-74.0094613,,Pioneer St & Richards St,,Pioneer St & Richards St,1,In Service,False,23
,1,22,,3343,,2017-09-01 12:36:59 PM,40.7997568,,-73.9621128676,,W 107 St & Columbus Ave,,W 107 St & Columbus Ave,1,In Service,False,23
,17,1,,3344,,2017-09-01 12:37:52 PM,40.679043,,-74.011169,,Pioneer St & Van Brunt St,,Pioneer St & Van Brunt St,1,In Service,False,19
,21,14,,3345,,2017-09-01 12:37:53 PM,40.7894854155,,-73.9524292946,,Madison Ave & E 99 St,,Madison Ave & E 99 St,1,In Service,False,35
,4,25,,3346,,2017-09-01 12:37:02 PM,40.6751468387,,-73.9752320945,,Berkeley Pl & 7 Ave,,Berkeley Pl & 7 Ave,1,In Service,False,29
,3,18,,3347,,2017-09-01 12:37:41 PM,40.6773429,,-74.01275056,,Van Brunt St & Wolcott St,,Van Brunt St & Wolcott St,1,In Service,False,21
,15,3,,3348,,2017-09-01 12:36:11 PM,40.677236,,-74.015665,,Coffey St & Conover St,,Coffey St & Conover St,1,In Service,False,19
,11,19,,3349,,2017-09-01 12:38:23 PM,40.6729679,,-73.97087984,,Grand Army Plaza & Plaza St West,,Grand Army Plaza & Plaza St West,1,In Service,False,30
,2,37,,3350,,2017-09-01 12:36:52 PM,40.7973721,,-73.97041192,,W 100 St & Broadway,,W 100 St & Broadway,1,In Service,False,39
,8,17,,3351,,2017-09-01 12:36:17 PM,40.7869946,,-73.94164802,,E 102 St & 1 Ave,,E 102 St & 1 Ave,1,In Service,False,25
,18,3,,3352,,2017-09-01 12:36:41 PM,40.6726724341,,-74.0087952465,,Sigourney St & Columbia St,,Sigourney St & Columbia St,1,In Service,False,21
,0,0,,3353,,2017-08-21 01:23:29 PM,40.6747844,,-74.01612847,,Reed St & Van Brunt St,,Reed St & Van Brunt St,3,Not In Service,False,23
,11,18,,3354,,2017-09-01 12:37:50 PM,40.668132,,-73.97363831,,3 St & Prospect Park West,,3 St & Prospect Park West,1,In Service,False,31
,1,24,,3355,,2017-09-01 12:36:19 PM,40.7680088931,,-73.9684528112,,E 66 St & Madison Ave,,E 66 St & Madison Ave,1,In Service,False,25
,0,21,,3356,,2017-09-01 12:38:13 PM,40.7746671,,-73.98470567,,Amsterdam Ave & W 66 St,,Amsterdam Ave & W 66 St,1,In Service,False,21
,10,25,,3357,,2017-09-01 12:38:49 PM,40.8008363,,-73.9664492472,,W 106 St & Amsterdam Ave,,W 106 St & Amsterdam Ave,1,In Service,False,35
,0,25,,3358,,2017-09-01 12:38:29 PM,40.6711978,,-73.97484126,,Garfield Pl & 8 Ave,,Garfield Pl & 8 Ave,1,In Service,False,25
,6,28,,3359,,2017-09-01 12:37:21 PM,40.7691572,,-73.96703464,,E 68 St & Madison Ave,,E 68 St & Madison Ave,1,In Service,False,35
,1,22,,3360,,2017-09-01 12:35:57 PM,40.7829391,,-73.9786517,,Amsterdam Ave & W 79 St,,Amsterdam Ave & W 79 St,1,In Service,False,25
,1,22,,3361,,2017-09-01 12:36:15 PM,40.6740886,,-73.9787282,,Carroll St & 6 Ave,,Carroll St & 6 Ave,1,In Service,False,23
,6,28,,3362,,2017-09-01 12:38:53 PM,40.7781314,,-73.96069399,,Madison Ave & E 82 St,,Madison Ave & E 82 St,1,In Service,False,34
,3,27,,3363,,2017-09-01 12:36:36 PM,40.7904828,,-73.95033068,,E 102 St & Park Ave,,E 102 St & Park Ave,1,In Service,False,33
,20,7,,3364,,2017-09-01 12:39:12 PM,40.6751622,,-73.9814832,,Carroll St & 5 Ave,,Carroll St & 5 Ave,1,In Service,False,27
,0,27,,3365,,2017-09-01 12:37:44 PM,40.6703837,,-73.97839676,,3 St & 7 Ave,,3 St & 7 Ave,1,In Service,False,27
,0,31,,3366,,2017-09-01 12:37:58 PM,40.8021174,,-73.9681805305,,West End Ave & W 107 St,,West End Ave & W 107 St,1,In Service,False,31
,6,33,,3367,,2017-09-01 12:36:27 PM,40.7922553,,-73.95249933,,5 Ave & E 103 St,,5 Ave & E 103 St,1,In Service,False,39
,10,20,,3368,,2017-09-01 12:38:39 PM,40.6728155,,-73.98352355,,5 Ave & 3 St,,5 Ave & 3 St,1,In Service,False,30
,0,29,,3369,,2017-09-01 12:36:53 PM,40.7724606779,,-73.9468207955,,E 82 St & East End Ave,,E 82 St & East End Ave,1,In Service,False,29
,3,21,,3370,,2017-09-01 12:39:02 PM,40.7727966,,-73.95577801,,E 78 St & 2 Ave,,E 78 St & 2 Ave,1,In Service,False,25
,6,21,,3371,,2017-09-01 12:37:58 PM,40.6746134225,,-73.9850114286,,4 Ave & 2 St,,4 Ave & 2 St,1,In Service,False,27
,2,36,,3372,,2017-09-01 12:37:38 PM,40.7689738,,-73.95482273,,E 74 St & 1 Ave,,E 74 St & 1 Ave,1,In Service,False,39
,19,8,,3373,,2017-09-01 12:39:01 PM,40.6750705,,-73.98775226,,3 St & 3 Ave,,3 St & 3 Ave,1,In Service,False,27
,28,6,,3374,,2017-09-01 12:38:35 PM,40.799484,,-73.955613,,Central Park North & Adam Clayton Powell Blvd,,Central Park North & Adam Clayton Powell Blvd,1,In Service,False,36
,2,33,,3375,,2017-09-01 12:35:44 PM,40.7699426,,-73.96060712,,3 Ave & E 72 St,,3 Ave & E 72 St,1,In Service,False,35
,5,33,,3376,,2017-09-01 12:38:29 PM,40.7647185194,,-73.9622206986,,E 65 St & 2 Ave,,E 65 St & 2 Ave,1,In Service,False,39
,10,15,,3377,,2017-09-01 12:36:34 PM,40.6786115,,-73.99037292,,Carroll St & Bond St,,Carroll St & Bond St,1,In Service,False,25
,0,27,,3378,,2017-09-01 12:38:24 PM,40.773763,,-73.96222088,,E 76 St & Park Ave,,E 76 St & Park Ave,1,In Service,False,27
,2,33,,3379,,2017-09-01 12:38:55 PM,40.7903051,,-73.94755757,,E 103 St & Lexington Ave,,E 103 St & Lexington Ave,1,In Service,False,35
,9,12,,3381,,2017-09-01 12:37:00 PM,40.6777287,,-73.99364123,,3 St & Hoyt St,,3 St & Hoyt St,1,In Service,False,21
,7,24,,3382,,2017-09-01 12:37:48 PM,40.680611,,-73.99475825,,Carroll St & Smith St,,Carroll St & Smith St,1,In Service,False,31
,0,25,,3383,,2017-09-01 12:35:17 PM,40.804213,,-73.96699104,,Cathedral Pkwy & Broadway,,Cathedral Pkwy & Broadway,1,In Service,False,25
,1,24,,3384,,2017-09-01 12:36:00 PM,40.6787242,,-73.99599099,,Smith St & 3 St,,Smith St & 3 St,1,In Service,False,25
,1,26,,3386,,2017-09-01 12:36:27 PM,40.6809591,,-73.99905709,,1 Pl & Clinton St,,1 Pl & Clinton St,1,In Service,False,27
,11,13,,3387,,2017-09-01 12:38:13 PM,40.7934337,,-73.94945003,,E 106 St & Madison Ave,,E 106 St & Madison Ave,1,In Service,False,25
,13,11,,3388,,2017-09-01 12:37:06 PM,40.6828003,,-73.99990419,,President St & Henry St,,President St & Henry St,1,In Service,False,25
,1,26,,3389,,2017-09-01 12:36:21 PM,40.6830456,,-74.00348559,,Carroll St & Columbia St,,Carroll St & Columbia St,1,In Service,False,28
,3,21,,3390,,2017-09-01 12:35:55 PM,40.79329668,,-73.9432083,,E 109 St & 3 Ave,,E 109 St & 3 Ave,1,In Service,False,24
,11,14,,3391,,2017-09-01 12:37:29 PM,40.7892529,,-73.93956237,,E 106 St & 1 Ave,,E 106 St & 1 Ave,1,In Service,False,25
,8,11,,3392,,2017-09-01 12:36:50 PM,40.6812117,,-74.00860912,,Commerce St & Van Brunt St,,Commerce St & Van Brunt St,1,In Service,False,19
,7,12,,3393,,2017-09-01 12:35:43 PM,40.6794327,,-74.00785041,,Richards St & Delavan St,,Richards St & Delavan St,1,In Service,False,19
,4,17,,3394,,2017-09-01 12:39:07 PM,40.6769993,,-74.00647134,,Columbia St & W 9 St,,Columbia St & W 9 St,1,In Service,False,21
,16,3,,3395,,2017-09-01 12:38:38 PM,40.6763744,,-74.00324957,,Henry St & W 9 St,,Henry St & W 9 St,1,In Service,False,19
,12,13,,3396,,2017-09-01 12:37:03 PM,40.6783563,,-74.00014502,,Clinton St & 4 Place,,Clinton St & 4 Place,1,In Service,False,25
,18,7,,3397,,2017-09-01 12:37:21 PM,40.6763947,,-73.99869893,,Court St & Nelson St,,Court St & Nelson St,1,In Service,False,25
,7,16,,3398,,2017-09-01 12:36:27 PM,40.6746957,,-73.99785768,,Smith St & 9 St,,Smith St & 9 St,1,In Service,False,23
,18,6,,3399,,2017-09-01 12:37:37 PM,40.6726029815,,-73.9898300171,,7 St & 3 Ave,,7 St & 3 Ave,1,In Service,False,24
,0,24,,3400,,2017-09-01 12:38:10 PM,40.7961535,,-73.94782145,,E 110 St & Madison Ave,,E 110 St & Madison Ave,1,In Service,False,24
,6,13,,3401,,2017-09-01 12:37:22 PM,40.6724811,,-73.99331394,,2 Ave & 9 St,,2 Ave & 9 St,1,In Service,False,19
,12,11,,3402,,2017-09-01 12:38:35 PM,40.6902375,,-73.99203074,,Court St & State St,,Court St & State St,1,In Service,False,23
,3,28,,3403,,2017-09-01 12:39:10 PM,40.6705135,,-73.98876585,,4 Ave & 9 St,,4 Ave & 9 St,1,In Service,False,31
,6,21,,3404,,2017-09-01 12:37:50 PM,40.6704922,,-73.98541675,,7 St & 5 Ave,,7 St & 5 Ave,1,In Service,False,27
,4,19,,3405,,2017-09-01 12:35:56 PM,40.6704836,,-73.98208968,,5 St & 6 Ave,,5 St & 6 Ave,1,In Service,False,23
,22,1,,3407,,2017-09-01 12:35:30 PM,40.6790979972,,-73.9876547456,,Union St & Nevins St,,Union St & Nevins St,1,In Service,False,23
,10,17,,3408,,2017-09-01 12:37:12 PM,40.6881529,,-73.99520919,,Congress St & Clinton St,,Congress St & Clinton St,1,In Service,False,27
,23,11,,3409,,2017-09-01 12:38:15 PM,40.6867443,,-73.99063168,,Bergen St & Smith St,,Bergen St & Smith St,1,In Service,False,35
,16,15,,3410,,2017-09-01 12:38:43 PM,40.6864442,,-73.98759104,,Dean St & Hoyt St,,Dean St & Hoyt St,1,In Service,False,31
,4,23,,3411,,2017-09-01 12:38:47 PM,40.6849668,,-73.98620772,,Bond St & Bergen St,,Bond St & Bergen St,1,In Service,False,27
,4,14,,3412,,2017-09-01 12:36:04 PM,40.6853761,,-73.98302136,,Pacific St & Nevins St,,Pacific St & Nevins St,1,In Service,False,18
,7,14,,3413,,2017-09-01 12:35:33 PM,40.6827549,,-73.98258555,,Wyckoff St & 3 Ave,,Wyckoff St & 3 Ave,1,In Service,False,22
,6,27,,3414,,2017-09-01 12:38:09 PM,40.6809447235,,-73.9756733179,,Bergen St & Flatbush Ave,,Bergen St & Flatbush Ave,1,In Service,False,33
,17,8,,3415,,2017-09-01 12:39:11 PM,40.6793307,,-73.97519523,,Prospect Pl & 6 Ave,,Prospect Pl & 6 Ave,1,In Service,False,25
,5,20,,3416,,2017-09-01 12:39:00 PM,40.6776147,,-73.97324283,,7 Ave & Park Pl,,7 Ave & Park Pl,1,In Service,False,25
,21,6,,3417,,2017-09-01 12:36:16 PM,40.6795766,,-73.97854971,,Baltic St & 5 Ave,,Baltic St & 5 Ave,1,In Service,False,27
,8,23,,3418,,2017-09-01 12:37:58 PM,40.6750207,,-73.97111473,,Plaza St West & Flatbush Ave,,Plaza St West & Flatbush Ave,1,In Service,False,33
,25,1,,3419,,2017-09-01 12:36:04 PM,40.6792788,,-73.98154004,,Douglass St & 4 Ave,,Douglass St & 4 Ave,1,In Service,False,27
,16,5,,3420,,2017-09-01 12:37:04 PM,40.6802133,,-73.98432695,,Douglass St & 3 Ave,,Douglass St & 3 Ave,1,In Service,False,21
,17,6,,3421,,2017-09-01 12:39:17 PM,40.6843549,,-73.98901629,,Hoyt St & Warren St,,Hoyt St & Warren St,1,In Service,False,23
,18,2,,3422,,2017-09-01 12:36:25 PM,40.6859296,,-74.00242364,,Columbia St & Degraw St,,Columbia St & Degraw St,1,In Service,False,21
,0,29,,3423,,2017-08-30 08:59:20 PM,40.6610633719,,-73.9794525504,,West Drive & Prospect Park West,,West Drive & Prospect Park West,3,Not In Service,False,29
,2,24,,3424,,2017-09-01 12:38:43 PM,40.791976,,-73.945993,,E 106 St & Lexington Ave,,E 106 St & Lexington Ave,1,In Service,False,27
,2,31,,3425,,2017-09-01 12:38:10 PM,40.7892105,,-73.94370784,,2 Ave  & E 104 St,,2 Ave  & E 104 St,1,In Service,False,33
,37,0,,3427,,2017-09-01 12:39:06 PM,40.7243052725,,-73.9960098267,,Lafayette St & Jersey St,,Lafayette St & Jersey St,1,In Service,False,40
,17,5,,3428,,2017-09-01 12:35:28 PM,40.740983,,-74.001702,,8 Ave & W 16 St,,8 Ave & W 16 St,1,In Service,False,25
,18,20,,3429,,2017-09-01 12:39:13 PM,40.6850680731,,-73.977907598,,Hanson Pl & Ashland Pl,,Hanson Pl & Ashland Pl,1,In Service,False,39
,1,18,,3430,,2017-09-01 12:36:05 PM,40.7190789118,,-73.9422369003,,Richardson St & N Henry St,,Richardson St & N Henry St,1,In Service,False,19
,4,22,,3431,,2017-09-01 12:39:08 PM,40.746524,,-73.977885,,E 35 St & 3 Ave,,E 35 St & 3 Ave,1,In Service,False,26
,6,29,,3434,,2017-09-01 12:38:17 PM,40.7902541733,,-73.9771834016,,W 88 St & West End Ave,,W 88 St & West End Ave,1,In Service,False,35
,36,7,,3435,,2017-09-01 12:39:15 PM,40.718822,,-73.99596,,Grand St & Elizabeth St,,Grand St & Elizabeth St,1,In Service,False,45
,20,10,,3436,,2017-09-01 12:39:13 PM,40.721319,,-74.010065,,Greenwich St & Hubert St,,Greenwich St & Hubert St,1,In Service,False,31
,2,37,,3437,,2017-09-01 12:38:39 PM,40.7931348099,,-73.9770036936,,Riverside Dr & W 91 St,,Riverside Dr & W 91 St,1,In Service,False,39
,0,31,,3438,,2017-09-01 12:37:42 PM,40.7722485377,,-73.9584213495,,E 76 St & 3 Ave,,E 76 St & 3 Ave,1,In Service,False,31
,23,17,,3440,,2017-09-01 12:37:33 PM,40.6924182926,,-73.989494741,,Fulton St & Adams St,,Fulton St & Adams St,1,In Service,False,43
,14,24,,3443,,2017-09-01 12:37:41 PM,40.7613298312,,-73.979820013,,W 52 St & 6 Ave,,W 52 St & 6 Ave,1,In Service,False,39
,4,37,,3447,,2017-09-01 12:36:02 PM,40.7670343231,,-73.9562273026,,E 71 St & 1 Ave,,E 71 St & 1 Ave,1,In Service,False,41
,0,18,,3449,,2017-09-01 12:37:07 PM,40.7214625623,,-73.9480090141,,Eckford St & Engert Ave,,Eckford St & Engert Ave,1,In Service,False,18
,8,34,,3452,,2017-09-01 12:36:23 PM,40.719155717,,-73.94885391,,Bayard St & Leonard St,,Bayard St & Leonard St,1,In Service,False,43
,3,15,,3453,,2017-09-01 12:38:43 PM,40.7133522622,,-73.9491033554,,Devoe St & Lorimer St,,Devoe St & Lorimer St,1,In Service,False,19
,3,21,,3454,,2017-09-01 12:35:42 PM,40.7103685424,,-73.9470595121,,Leonard St & Maujer St,,Leonard St & Maujer St,1,In Service,False,24
,27,8,,3455,,2017-09-01 12:38:46 PM,40.686808205,,-73.9803618193,,Schermerhorn St & 3 Ave,,Schermerhorn St & 3 Ave,1,In Service,False,35
,0,21,,3456,,2017-09-01 12:38:59 PM,40.7163803197,,-73.948212862,,Jackson St & Leonard St,,Jackson St & Leonard St,1,In Service,False,22
,0,0,,3457,,2017-08-15 02:24:03 PM,40.7630259428,,-73.9720952511,,E 58 St & Madison Ave,,E 58 St & Madison Ave,3,Not In Service,False,0
,36,4,,3458,,2017-09-01 12:38:38 PM,40.7630938727,,-73.9783501625,,W 55 St & 6 Ave,,W 55 St & 6 Ave,1,In Service,False,40
,25,9,,3459,,2017-09-01 12:37:02 PM,40.7576322774,,-73.9693057537,,E 53 St & 3 Ave,,E 53 St & 3 Ave,1,In Service,False,34
,26,6,,3461,,2017-09-01 12:35:44 PM,40.7148515053,,-74.0112233162,,Murray St & Greenwich St,,Murray St & Greenwich St,1,In Service,False,33
,22,17,,3462,,2017-09-01 12:36:21 PM,40.7511838746,,-73.9713871479,,E 44 St & 2 Ave,,E 44 St & 2 Ave,1,In Service,False,39
,23,10,,3463,,2017-09-01 12:38:45 PM,40.7353670556,,-73.9879739285,,E 16 St & Irving Pl,,E 16 St & Irving Pl,1,In Service,False,37
,29,5,,3466,,2017-09-01 12:39:09 PM,40.756687206,,-73.9825773239,,W 45 St & 6 Ave,,W 45 St & 6 Ave,1,In Service,False,34
,41,0,,3467,,2017-09-01 12:38:36 PM,40.7249467236,,-74.0016585588,,W Broadway & Spring Street,,W Broadway & Spring Street,1,In Service,False,42
,21,1,,3469,,2017-09-01 12:37:25 PM,40.7318140172,,-73.9599502087,,India St & West St,,India St & West St,1,In Service,False,23
,38,1,,3472,,2017-09-01 12:37:17 PM,40.7427538287,,-74.007473588,,W 15 St & 10 Ave,,W 15 St & 10 Ave,1,In Service,False,39
,19,12,,3474,,2017-09-01 12:37:15 PM,40.7252556953,,-74.0041208267,,6 Ave & Spring St,,6 Ave & Spring St,1,In Service,False,36
,8,16,,3476,,2017-09-01 12:36:18 PM,40.7257699673,,-73.9507395029,,Norman Ave & Leonard St,,Norman Ave & Leonard St,1,In Service,False,25
,22,3,,3477,,2017-09-01 12:37:49 PM,40.6553997745,,-74.0106278658,,39 St & 2 Ave - Citi Bike HQ at Industry City,,39 St & 2 Ave - Citi Bike HQ at Industry City,1,In Service,False,26
,17,26,,3478,,2017-09-01 12:35:53 PM,40.6570886667,,-74.0087020397,,2 Ave & 36 St - Citi Bike HQ at Industry City,,2 Ave & 36 St - Citi Bike HQ at Industry City,1,In Service,False,43
,11,34,,3479,,2017-09-01 12:38:19 PM,40.6851255952,,-74.0253531933,,Picnic Point,,Picnic Point,1,In Service,False,45
,7,10,,3480,,2017-09-01 12:36:50 PM,40.7242940925,,-74.0354825556,,Washington St,,Washington St,1,In Service,False,18
,9,13,,3481,,2017-09-01 12:38:02 PM,40.71649,,-74.04105,,York St,,York St,1,In Service,False,22
,12,19,,3489,,2017-09-01 12:38:29 PM,40.7106999463,,-74.0035414696,,Gold St & Frankfort St,,Gold St & Frankfort St,1,In Service,False,31
